"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070227","lymphocyte apoptotic process","34/4935","55/11956",0.618181818181818,1.49766602192134,3.10131935627501,0.00165281925271297,0.0355222847458069,0.0292751050151579,"NFKBIZ/AKT1/BCL11B/EFNA1/PKN1/SLC39A10/BCL3/CRKL/BAX/TP53/DNAJA3/TNFRSF21/FOXP1/CASP7/ORMDL3/NOC2L/DFFA/ADAM8/ADA/LGALS3/EBF4/PRKD2/FAS/AURKB/PRELID1/BAK1/TSC22D3/JAK3/CD274/HIF1A/ST3GAL1/BCL2/MIR17HG/ZC3H8",34
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","35/4935","57/11956",0.614035087719298,1.4876197586164,3.09372974517098,0.0016809687173803,0.0356882428714694,0.0294118766668592,"HSPA1A/HYOU1/NCK2/BAX/MAP3K5/TP53/HERPUD1/ATP2A3/CREB3L1/TMBIM6/CHAC1/CEBPB/DNAJC10/SYVN1/GRINA/BBC3/ERN1/TMEM117/BAG6/EIF2AK3/APAF1/BAK1/WFS1/ATP2A1/AIFM1/MAGEA3/TRIB3/BOK/SELENOK/BCL2L1/SERINC3/DDIT3/BCL2/PARK7/TNFRSF10B",35
"GO:0060443","mammary gland morphogenesis","23/4935","34/11956",0.676470588235294,1.63888193575302,3.12755093073649,0.00168708186766872,0.0356882428714694,0.0294118766668592,"AREG/KDM5B/ESR1/ELF3/CAV1/STAT6/VDR/MSX2/SCRIB/BAX/NRG3/DDR1/NR3C1/IGFBP5/TBX2/EPHA2/MED1/TBX3/CAPN1/FGFR2/NTN1/AR/LRP5",23
"GO:0072593","reactive oxygen species metabolic process","82/4935","154/11956",0.532467532467532,1.29000644745326,3.03675035384234,0.00168954401514678,0.0356882428714694,0.0294118766668592,"CDKN1A/PREX1/CYP1B1/CYP1A1/BMP7/DDIT4/PDGFB/CAT/BNIP3/NNT/CLEC7A/ADGRB1/HK2/CYBA/THBS1/EGFR/SH3PXD2A/AKR1C1/UCP2/MB/RAC1/PINK1/CBS/EDN1/TP53/DHRS4/RHOA/NDUFS4/ABCD1/TSPO/TUSC2/SLC1A1/PXDN/ATP5IF1/PLIN5/VAV1/IMMP2L/ALOX5/PDK4/CBR1/GNAI2/NDUFS3/CCN1/TFAP2A/NAGLU/PRDX1/PDK3/ZC3H12A/TXN/ITGB2/AKR1C3/FOXO3/ROMO1/GLS2/TGFB1/PRDX3/BRCA1/FOXM1/PRCP/INAVA/G6PD/RAB27A/IER3/SOD1/ATP7A/COA8/PPARA/VDAC1/TIGAR/NOXA1/PRDX5/NQO1/HIF1A/BIRC2/DHFR/SESN1/BCL2/PARK7/FOXO1/PRKCD/ACOX1/COQ7",82
"GO:0045921","positive regulation of exocytosis","36/4935","59/11956",0.610169491525424,1.4782545979084,3.08734605321768,0.00170350408826991,0.0356882428714694,0.0294118766668592,"SLC4A8/CADPS2/RAB27B/S100A10/SYT7/STX1A/RAB9A/CLASP2/SNX4/UNC13D/CDK5/VAMP8/RAB5A/TSG101/SCAMP5/IL4R/SDC1/VPS4A/ITGB2/STX4/HGS/ADORA2B/ZP3/ANXA2/GATA2/SNF8/CLASP1/RAB27A/SDC4/STXBP5/PTAFR/SDCBP/RAB7A/SMPD3/FGB/SYT1",36
"GO:1902893","regulation of miRNA transcription","36/4935","59/11956",0.610169491525424,1.4782545979084,3.08734605321768,0.00170350408826991,0.0356882428714694,0.0294118766668592,"ESR1/RARA/KLF5/PDGFB/VEGFA/GATA3/TGFB2/SOX9/NOTCH3/EGFR/TP53/KLF4/NR3C1/PPARG/EGR1/TERT/NR1H2/SREBF1/NOTCH2/FOXO3/TGFB1/GATA2/MYC/NFIB/SMAD6/GNL3/PPARD/SREBF2/NCOR1/PPARA/BMPR1A/HIF1A/AR/NGFR/TEAD1/MYB",36
"GO:0055088","lipid homeostasis","63/4935","114/11956",0.552631578947368,1.33885778275476,3.04772827582942,0.00171077064573399,0.0356882428714694,0.0294118766668592,"MALRD1/MLXIPL/NR1D2/CAV1/CD24/PCSK9/LDLRAP1/FUNDC2/ABCA3/AKR1C1/ADORA1/INSIG1/DGAT2/MTCH2/EHD1/SOAT1/PNPLA2/MYLIP/ABCD1/LIMA1/ITGB6/FGFR4/DISP3/ORMDL3/PPARG/CEBPA/RCN3/LDLR/TSPO/ABCA2/TLCD1/CLN8/ERRFI1/NR1H2/COMMD9/PNPLA8/SEC24A/RALY/EPHX2/CNBP/LAMTOR1/TLCD4/FBXW7/ABHD5/APOE/SREBF2/MED13/TTC39B/ABCG1/ABCA5/ACOXL/ANGPTL4/RTN4/MALL/ACOX2/C1QTNF3/POLD1/THADA/SLC25A46/ACOX3/ACOX1/SAR1B/LRP5",63
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","45/4935","77/11956",0.584415584415584,1.41586073500967,3.06917901733649,0.00171316470383218,0.0356882428714694,0.0294118766668592,"ASS1/CXCL12/AKT1/PRNP/HLA-E/SCRIB/RIPOR2/DLG5/KLF4/SHH/TNFRSF21/NRARP/TWSG1/VTCN1/CEBPB/ERBB2/DUSP3/ASCL2/CBLB/IL4R/PAWR/ZC3H12A/HMGB1/LGALS3/SCGB1A1/RC3H2/VSIR/SMAD7/SOCS6/RUNX1/TMEM131L/WNK1/GPNMB/SDC4/ZBTB7B/NDFIP1/PPARA/JAK3/CD274/DUSP22/PRKAR1A/RC3H1/HLA-DRB1/ZC3H8/DLG1",45
"GO:0072524","pyridine-containing compound metabolic process","73/4935","135/11956",0.540740740740741,1.31004990806409,3.03731800556873,0.00172071653601707,0.0356882428714694,0.0294118766668592,"FBP1/DDIT4/MLXIPL/PCK2/IDH1/NNT/PDXK/HK2/HK1/PSAT1/KAT2B/APP/MDH1/UCP2/INSR/PFKL/TP53/IDH2/PARP9/NAPRT/ALDH1L2/HAAO/QPRT/ENO1/GPD2/ARL2/GPD1L/KYNU/DERA/GAPDH/MDH2/PARP16/PRKAG2/NADSYN1/ME2/PTGIS/PPP2CA/HDAC4/GPI/PFKFB2/NUDT12/ALPL/G6PD/MACROH2A1/RPIA/PNPO/RBKS/NAMPT/NCOR1/ALDOA/TKT/IER3/ACACB/PGAM1/OGDH/OGDHL/DHTKD1/NMNAT1/PGM1/PPARA/ALDOC/TIGAR/GIT1/JMJD8/NQO1/HIF1A/BPGM/CBFA2T3/PFKM/OGT/PKM/PRPS2/NADK",73
"GO:0010469","regulation of signaling receptor activity","37/4935","61/11956",0.60655737704918,1.46950354609929,3.08205548807665,0.00172080270505959,0.0356882428714694,0.0294118766668592,"NRP1/CACNG4/ADRA2C/CHMP6/PCSK9/GPRC5A/PSCA/APP/EDN1/NCOA3/JAK2/PPARG/SNX6/CBL/TSG101/CBLB/ERRFI1/DAPK1/EPGN/SLC6A9/BUD31/VPS25/CAPN1/FBXW7/MINK1/BEGAIN/TAF1/HDAC2/PPARA/EPHB2/HIF1A/SOCS4/MAPK8IP2/PARK7/PRKCD/SHISA9/PRRT1",37
"GO:0007589","body fluid secretion","39/4935","65/11956",0.6,1.4536170212766,3.07436702545213,0.00174117692096516,0.0359099101952758,0.0295945601352594,"ERBB4/CELSR2/PPP3CA/CHRM1/ATP7B/VEGFA/CCND1/CAV1/PRLR/HK2/VDR/CYBA/EGFR/ADORA1/EDN1/WNK4/ANO1/NEURL1/DDR1/VAMP8/KCNN4/STK39/FOSL2/ADA/CAD/NR1H2/SPINK1/GJA1/MED1/AGR2/COX2/WNK1/ZBTB7B/ATP7A/ALOX12B/HIF1A/MTX1/STAT5B/GUCA1B",39
"GO:1904035","regulation of epithelial cell apoptotic process","41/4935","69/11956",0.594202898550725,1.43957241237537,3.06999539795279,0.00174496561736894,0.0359099101952758,0.0295945601352594,"CDH5/CAST/ESR1/GATA3/ZFP36L1/BTC/THBS1/BAX/CDKN1B/GSN/ICAM1/JAK2/PAK4/BRAF/PDCD4/GPER1/TERT/TNFAIP3/SEMA5A/STK4/AKR1C3/FOXO3/TGFB1/GATA2/SCG2/PLCG1/ANGPTL4/EIF2S1/PRKCI/WFS1/PPARA/TMF1/ZFP36/BOK/ADAR/PDPK1/SAV1/BCL2/KRIT1/SRSF6/FGB",41
"GO:0043410","positive regulation of MAPK cascade","140/4935","280/11956",0.5,1.2113475177305,3.00018479799373,0.001752291682619,0.0359219794936895,0.0296045068484578,"NRP1/ERBB4/CX3CL1/RET/GPR37L1/ADAM9/TPD52L1/IGFBP4/ADRA2C/FGFR3/PDGFB/VEGFA/TGFB2/BANK1/CAV2/HIPK2/ACKR3/LIF/EFNA1/NPNT/CD24/THBS1/EGFR/SEMA4C/NPY5R/SPHK1/APP/CRKL/PYCARD/NDST1/LTBR/MAP3K5/PPIA/INSR/FZD7/ADORA1/MST1R/EDN1/ICAM1/P2RY6/JAK2/AKAP12/MAPK3/FGFR4/AGER/SASH1/ACTA2/TPBG/GDF15/BRAF/MAPK8IP3/ADAM8/STK39/ERBB2/RELL1/NRK/GPER1/HRAS/BCAR3/MAP3K4/GNAI2/S100A7/ROCK1/MAP3K12/ZC3H12A/KSR1/SOX2/HMGB1/TAOK3/MAP2K1/IL11/IQGAP3/EPGN/NOTCH2/ERN1/PRKD2/NOD1/DOK1/GPR37/ANKRD6/TGFB1/EDA2R/LAMTOR1/INAVA/FBXW7/ABCA7/ARL6IP5/MAP2K5/FGFR2/APOE/IRAK1/MINK1/CDK10/ZNF622/GPNMB/DHX33/SOD1/EIF2AK2/AVPI1/GLIPR2/NMNAT1/MYDGF/NDRG4/DKK1/ALOX12B/CD81/KLHDC10/NELFE/DUSP22/SDCBP/SHC1/DOK4/TGFA/FLT4/TRIM5/MAP3K13/PHB1/RAP1B/DVL2/DVL3/RAP1A/MAPK8IP2/ALOX15/PDE8B/GADD45B/AR/TAB1/SPAG9/PDE8A/ARRB2/CRK/CXCL17/TNFRSF19/SORBS3/PLCB1/HLA-DRB1/PTPRJ/TRAF4/FGB/C5AR1",140
"GO:0042921","glucocorticoid receptor signaling pathway","11/4935","13/11956",0.846153846153846,2.04997272231315,3.1754981108627,0.00178165705703822,0.0361073464411169,0.0297572739604583,"PER1/YWHAH/CRY1/NR3C1/PTGES3/CRY2/BMAL1/NEDD4/ARID1A/PHB1/LMO3",11
"GO:0043129","surfactant homeostasis","11/4935","13/11956",0.846153846153846,2.04997272231315,3.1754981108627,0.00178165705703822,0.0361073464411169,0.0297572739604583,"EPAS1/VEGFA/LPCAT1/ABCA3/ITGB6/RCN3/NKIRAS1/CTSH/NKIRAS2/NAPSA/OAS1",11
"GO:1902430","negative regulation of amyloid-beta formation","11/4935","13/11956",0.846153846153846,2.04997272231315,3.1754981108627,0.00178165705703822,0.0361073464411169,0.0297572739604583,"SORL1/PRNP/RTN3/CLU/PIN1/ROCK1/ABCA7/APOE/RTN4/HAP1/BIN1",11
"GO:0002791","regulation of peptide secretion","71/4935","131/11956",0.541984732824427,1.31306372150939,3.02055465834532,0.00182290142483961,0.0365099600879582,0.0300890813561863,"ADCY5/PPP3CA/INHBB/PER2/SERP1/MPC2/ABAT/PCK2/TIAM1/SYT7/EGFR/STX1A/UCP2/ADORA1/PFKL/ENSA/SOX4/SELENOT/AACS/GPR68/ANO1/GABBR1/TCIRG1/JAK2/TM7SF3/MIDN/BAD/ALOX5/GPER1/BMAL1/EFNA5/TARDBP/ENY2/PIM3/SPINK1/PICK1/PRKD1/SREBF1/STX4/C2CD2L/IRS1/SLC16A1/GIPR/PASK/PFKFB2/ACSL4/PLA2G6/CDK16/RPH3AL/S100A8/GPR27/GNA11/ILDR1/HIF1A/RFX3/PDE8B/PRKAR1A/PFKM/LRRC8A/SLC30A8/UQCC2/RAB8B/BAIAP3/FOXO1/PLCB1/BMP8A/HLA-DRB1/KCNJ11/NADK/LRP5/FGB",71
"GO:0002082","regulation of oxidative phosphorylation","14/4935","18/11956",0.777777777777778,1.88431836091411,3.14773374398437,0.00182836937323769,0.0365099600879582,0.0300890813561863,"MLXIPL/PINK1/DNAJC15/RHOA/ABCD1/SHMT2/COX7A2/SLC25A23/PPIF/COX7A2L/MACROH2A1/AK4/ATP7A/UQCC2",14
"GO:0031076","embryonic camera-type eye development","18/4935","25/11956",0.72,1.74434042553191,3.12336018688779,0.00183577285245268,0.0365099600879582,0.0300890813561863,"BMP7/RARA/STRA6/HIPK2/RARG/ALDH1A3/TBX2/HIPK1/CITED2/TFAP2A/IFT172/IFT140/TH/WDR19/FZD5/ALDH1A2/SP3/PHACTR4",18
"GO:0061900","glial cell activation","18/4935","25/11956",0.72,1.74434042553191,3.12336018688779,0.00183577285245268,0.0365099600879582,0.0300890813561863,"KCNJ8/CX3CL1/EGFR/SPHK1/APP/JAK2/CLU/AGER/LDLR/TRPV1/IFNGR2/NAGLU/ITGB2/IFNGR1/GRN/ATM/TLR2/C5AR1",18
"GO:0090102","cochlea development","18/4935","25/11956",0.72,1.74434042553191,3.12336018688779,0.00183577285245268,0.0365099600879582,0.0300890813561863,"PTK7/SOX9/HOXA1/SIX1/TBX2/FZD2/MCM2/GATA2/EPHA4/PAFAH1B1/DVL1/RPGRIP1L/CCNA2/DVL2/HES1/ADAM10/MYO7A/IFT20",18
"GO:0034976","response to endoplasmic reticulum stress","122/4935","241/11956",0.506224066390041,1.22642653247403,2.97703247924404,0.00191946074592677,0.0380200836127248,0.0313336247488695,"MAN1A1/KCNJ8/SERP1/MARCKS/CCND1/UBA5/CAV1/TMTC3/ERMP1/HSPA1A/FLOT1/HYOU1/FBXO27/THBS1/UBXN4/HSP90B1/CREBZF/ANKZF1/UFC1/NCK2/BAX/CDK5RAP3/MAP3K5/CANX/EDEM3/TP53/HERPUD1/PDIA4/CLU/ATP2A3/CREB3L1/TMBIM6/CHAC1/RCN3/TBL2/AMFR/CEBPB/RNF103/UBE2G2/ALOX5/RNF139/SCAMP5/SEC61B/PPP1R15B/STC2/PPP2CB/TMEM129/TARDBP/ATF6B/PARP16/NR1H2/DNAJC10/RNFT1/DNAJB9/SYVN1/TMEM259/GRINA/OS9/BBC3/ERN1/NOD1/MBTPS1/AGR2/PDIA2/TMEM117/COPS5/FBXO17/CTH/BAG6/UBE4A/STUB1/TMED2/UBXN6/ABCA7/PIK3R1/EIF2AK3/TMUB1/STT3B/NGLY1/CLGN/APAF1/UGGT1/UFD1/BAK1/EIF2AK2/EIF2S1/RNF5/RHBDD2/WFS1/ATP2A1/PDIA3/AIFM1/CREB3L2/MAGEA3/TRIB3/BOK/TRIM25/SELENOK/BCL2L1/MANF/FAF2/ATP2A2/SERINC3/AUP1/UBXN1/SEC16A/BFAR/MAN1C1/ALOX15/ATG10/TMX1/DDIT3/BCL2/USP13/SDF2L1/SEL1L/NHLRC1/PARK7/FAM8A1/DNAJC3/TNFRSF10B/RPAP2",122
"GO:1902652","secondary alcohol metabolic process","58/4935","104/11956",0.557692307692308,1.35111838516094,3.0150415460658,0.00192597046443447,0.0380200836127248,0.0313336247488695,"LSS/SQLE/ACADVL/IDH1/ACLY/CAT/DHCR7/MVD/FDFT1/MVK/SULT2B1/PCSK9/LDLRAP1/APP/INSIG1/FDPS/IDH2/SOAT1/ACAA2/LIMA1/EBP/DISP3/SNX17/CEBPA/LDLR/HMGCS1/PIP4P1/CLN8/SMPD1/ERRFI1/SREBF1/ARV1/SEC14L2/IDI1/MBTPS1/EPHX2/MSMO1/PLPP6/PPARD/G6PD/APOE/SREBF2/NSDHL/TTC39B/ABCG1/ABCA5/ACO2/IDH3G/HMGCR/SOD1/NFE2L1/DGKQ/LBR/CLN6/HSD17B7/IDH3B/LRP5/DHCR24",58
"GO:0061097","regulation of protein tyrosine kinase activity","25/4935","38/11956",0.657894736842105,1.59387831280328,3.07401835262752,0.00195251812422399,0.0384019247310475,0.0316483128078723,"CAV1/NEDD9/PRNP/CHMP6/EFNA1/GPRC5A/LRP8/APP/DOK7/SNX6/CBL/TSG101/RAP2C/CBLB/ERRFI1/EPGN/SRCIN1/VPS25/FBXW7/EPHA4/DUSP22/CASS4/SOCS4/DLG3/GPRC5B",25
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","57/4935","102/11956",0.558823529411765,1.35385899040467,3.00896226075031,0.0019695064138873,0.0385936367133063,0.0318063090756645,"ATP6V1A/ATP5MG/NDUFS5/NME4/PINK1/NDUFV1/NDUFB6/ATP5PF/NDUFA5/NDUFS4/ATP5MK/NDUFA2/ATP5F1E/NDUFS2/ENO1/NDUFB9/ND3/NDUFB11/NDUFB4/VPS9D1/NDUFS3/NDUFA1/ATP5MJ/ATP5F1A/NDUFA6/PRKAG2/TMSB4X/ATP5MF/NME7/NDUFAB1/NDUFB2/TGFB1/NDUFA12/SLC25A13/NDUFB7/COX11/ATP5F1B/ATP5MC3/NDUFB5/ALDOA/NDUFV3/ATP5F1C/NDUFC2/ND4L/NDUFA10/PPARA/NDUFA3/IMPDH1/ATP5ME/NDUFB3/ATP5PD/DNAJC30/SDHC/ATP5PO/ATPSCKMT/ND5/NDUFS6",57
"GO:0052547","regulation of peptidase activity","104/4935","202/11956",0.514851485148515,1.24732813706903,2.97218097585549,0.00199334946733309,0.0388876532284606,0.0320486179366774,"CAST/CSTA/DLC1/TNFSF15/RPS27L/HSPD1/VEGFA/SERPINH1/CLEC7A/CAV1/ASPH/AKT1/EFNA1/DNAJB6/THBS1/COL4A3/HIP1R/BAX/PYCARD/MAP3K5/PINK1/FIS1/GSN/KLF4/IFT57/CYFIP2/PAK2/JAK2/S100A9/CLDN4/PLAUR/AGER/ATP2A3/PPARG/CYCS/RCN3/BAD/PRSS22/APH1A/GPER1/MTCH1/CTSH/SFN/GAPDH/CASP9/SIAH2/SOX2/HIP1/DAPK1/HMGB1/SERPINE2/BBC3/CSTB/NOD1/FAS/VSIR/CAAP1/GRN/PSME1/LAMTOR5/TRIAP1/MYC/CASP8AP2/PDCD6/MAPK12/CTSD/ARL6IP5/EIF2AK3/MAP2K5/EPHA4/PRELID1/CRADD/APAF1/SVBP/MBP/CLDN3/BAK1/CTSS/NOL3/FURIN/AIFM1/CTSL/LAMP3/MAGEA3/EGLN3/BOK/LGMN/TIMP1/S100A8/PSMA3/PDCD2/PICALM/BIRC2/UBXN1/BIN1/SERPINB8/PSENEN/NGFR/IGBP1/RPS6KA3/PARK7/PDCD5/ST20/BIRC3",104
"GO:1902532","negative regulation of intracellular signal transduction","211/4935","439/11956",0.480637813211845,1.16443884392317,2.94297026248615,0.00200043538771203,0.0388876532284606,0.0320486179366774,"DUSP4/BMP7/DLC1/FBP1/ESR1/DDIT4/ZNF385A/NHERF1/STMN3/CXCL12/PER1/MYADM/PHLDA3/SPRY4/TGFB2/BANK1/CAV1/ACKR3/LIF/AKT1/PRNP/HSPA1A/EFNA1/HYOU1/SEMA6A/THBS1/CARD19/SLC39A8/PSCA/PBK/CDK5RAP3/PYCARD/RUBCN/RIPOR2/PPIA/RNF152/PINK1/DLG5/TSPAN6/CASTOR2/HERPUD1/SHANK2/HDAC7/DYRK2/SPRED2/RHOH/CLU/DUSP5/DUSP16/MAPK3/MARVELD3/PHLPP1/PLAUR/MDM2/HACD3/DAG1/STMN1/NOC2L/TLE1/ENO1/CREB3L1/TMBIM6/PPARG/ADIPOR1/RCAN1/RANBP9/PMEPA1/AJUBA/SEH1L/PIN1/TSC2/GPD1L/ATP2B4/DUSP8/PDCD4/DUSP3/LITAF/GPER1/RRM2B/ENDOG/NKIRAS1/NDUFS3/PPIF/BMAL1/PPP2CB/SMPD1/TNFAIP3/HSPB1/YJU2/PIK3IP1/SPINK1/ZC3H12A/SYVN1/TMSB4X/TAOK3/PPP1R10/SERPINE2/PSMD10/HELLS/CYRIB/GRINA/LIMD1/CSK/NFKBIA/RRN3/BDKRB2/PPP2CA/EPHA2/HDAC3/CGNL1/MGRN1/ARHGEF2/OTUD3/SPRED1/TRIAP1/SMAD7/MYC/UBE2B/FOXM1/SMAD6/CYLD/PDCD6/PPP2R1A/SZT2/ITGB1BP1/DDIAS/ATM/PPM1A/ABCA7/PYCR1/TMEM127/APOE/UBE2N/EPHA4/BAG5/FBXO7/PAFAH1B1/NCOR1/ABL2/SPRED3/DUSP9/AIDA/VEPH1/DUSP6/PDE4D/NOL3/MAPKAP1/FIGNL1/MKRN2/WFS1/DKK1/KPTN/SKI/PEBP1/SH2B3/TAF9/PPARA/ARHGAP35/CD2AP/NKIRAS2/MAGEA3/PLEKHA1/C1QTNF3/SYNGAP1/EPHB2/BCL2L1/FBLN1/KCTD10/VHL/USP7/RASAL1/PHB1/HIF1A/NMI/RASA4/WTIP/SESN1/PPM1B/DNAJA1/MET/DDIT3/BCL2/EID2/MUC1/IVNS1ABP/IGBP1/KICS2/VDAC2/ARRB2/TBC1D10C/RASA2/PARK7/CDC34/TBC1D7/FOXO1/CHRNA10/PRKCD/NF2/RASA3/DUSP10/LMO3/MAD2L1BP/CHP1/PTPRJ/URI1/C1QL4/TNFAIP1/DUSP2/DLG1/EMILIN1/WDR91",211
"GO:0071805","potassium ion transmembrane transport","56/4935","100/11956",0.56,1.35670921985816,3.00306077622657,0.00201299571700753,0.0388876532284606,0.0320486179366774,"FHL1/KCNJ8/KCNJ3/RNF207/GAL/CAV1/PRNP/CD63/GNB2/KCNC3/KCNMB4/SLC9A7/WNK4/HCN3/KCNIP3/AKAP6/ATP1B3/KCNJ13/LARGE1/KCNN4/KCNK5/NEDD4L/STK39/TMCO3/HCN2/KCNG1/SLC12A2/CACNA1D/SLC9A1/SLC12A9/NEDD4/SUMO1/ANK3/KCNS3/KCND1/SLC9A5/AKAP9/SLC9A6/SLC12A4/KCNK6/SLC12A5/KCNK15/SLC12A8/KCNJ14/BIN1/SLC9A8/ATP1A1/CAB39/GHITM/AMIGO1/VAMP2/KCNJ11/PKD2/HCN4/DLG1/SLC12A7",56
"GO:0045860","positive regulation of protein kinase activity","91/4935","174/11956",0.522988505747126,1.26704165647673,2.9748358766207,0.00201737387119461,0.0388876532284606,0.0320486179366774,"CDKN1A/HSP90AA1/TNFSF15/ADAM9/TPD52L1/ADRA2C/PDGFB/VEGFA/CCND1/TGFB2/AKT1/NEDD9/PRNP/PRLR/RALB/EFNA1/CD24/THBS1/EGFR/LRP8/MAP3K5/PPIA/INSR/PINK1/MST1R/CALM3/EDN1/CALM1/DIPK2A/MRNIP/RHOA/JAK2/TOM1L1/SASH1/CACUL1/DOK7/MAPRE3/HSP90AB1/ERBB2/STRADB/ATP2B4/XRCC6/HRAS/MAP3K4/CCN1/CALM2/MAP3K12/TXN/ALS2/PRKAG2/TAOK3/MAP2K1/AXIN2/PSMD10/EPGN/PPP2CA/ERN1/SRCIN1/CENPE/ITGB1BP1/FBXW7/MAP2K5/IRAK1/EPHA4/PILRB/IL6R/JTB/CASS4/MAP3K13/COPS8/PHB1/PDPK1/DVL2/RAP1A/ZFP91/DLG3/CCND3/CARD10/TAB1/CAB39/CCDC88A/TNFRSF10A/CARD14/CLSPN/PARK7/PRKCD/GPRC5B/TRAF4/TNFRSF10B/SYAP1/CEMIP",91
"GO:0009141","nucleoside triphosphate metabolic process","115/4935","226/11956",0.508849557522124,1.23278729680537,2.96198853334189,0.00202828660366079,0.0388876532284606,0.0320486179366774,"FBP1/DDIT4/MLXIPL/SLC25A25/HSPA1A/HK2/HK1/ATP6V1A/KAT2B/HSPA8/ATP5MG/APP/NDUFS5/UCP2/INSR/NME4/PINK1/NDUFV1/FIS1/PFKL/NDUFB6/ATP5PF/NDUFA5/NDUFS4/ATP5MK/NDUFA2/ATP5F1E/SAMHD1/NDUFS2/ENO1/NDUFB9/SMPDL3A/BAD/TSPO/ND3/NDUFB11/ARL2/ATP5IF1/AK3/NDUFB4/ADA/RRM2B/VPS9D1/CAD/NDUFS3/NDUFA1/ATP5MJ/GAPDH/DGUOK/ADK/ENTPD7/ATP5F1A/NDUFA6/PRKAG2/TMSB4X/UCK1/ATP5MF/NME7/PPP2CA/NDUFAB1/NDUFB2/HDAC4/TGFB1/GPI/PFKFB2/NDUFA12/SLC25A13/NUDT5/NDUFB7/COX11/ATP5F1B/ATP5MC3/NDUFB5/AK4/NCOR1/ALDOA/IER3/HSPA1B/NDUFV3/ATP5F1C/PGAM1/OGDH/NDUFC2/OGDHL/DHTKD1/NMNAT1/ND4L/FIGNL1/NDUFA10/PGM1/PPARA/ALDOC/NDUFA3/TIGAR/IMPDH1/GIT1/JMJD8/ATP5ME/HIF1A/NDUFB3/BPGM/ATP5PD/DTYMK/CBFA2T3/DNAJC30/DCTPP1/PFKM/SDHC/ATP5PO/OGT/PKM/ATPSCKMT/ND5/NDUFS6/NADK",115
"GO:0050878","regulation of body fluid levels","115/4935","226/11956",0.508849557522124,1.23278729680537,2.96198853334189,0.00202828660366079,0.0388876532284606,0.0320486179366774,"AQP3/ERBB4/CSRP1/CELSR2/PPP3CA/ZNF385A/MYL12A/MYH9/SCNN1A/SLC7A11/PAPSS2/CD9/ADRA2C/CHRM1/PDGFB/ATP7B/VEGFA/CCND1/TFPI/CAV1/LMAN1/PRLR/HK2/VDR/CYBA/BTC/THBS1/DGKE/VAV3/FUNDC2/EGFR/PPIA/ADORA1/PLSCR1/EDN1/ITPK1/WNK4/TFPI2/SHH/ANO1/NEURL1/DMTN/JAK2/DDR1/ADM/ACTB/F11R/ANXA5/PLAUR/VAMP8/CLIC1/KCNN4/STK39/GNAS/AK3/FOSL2/VAV1/ADA/VCL/GNAI2/CAD/FZD6/CYP4F11/PABPC4/F12/HSPB1/NR1H2/SPINK1/ST3GAL4/LNPK/GJA1/HGFAC/SERPINE2/MLLT6/MED1/PDSS2/ANXA2/AGR2/GGCX/PDIA2/GPI/ACTG1/DTNBP1/BLOC1S3/COX2/APOE/RAB27A/WNK1/DGKH/ZBTB7B/VAV2/TEC/ATP7A/WFS1/ALOX12B/PDIA3/SH2B3/ENPP4/DGKQ/AKR1B1/EXT1/EPHB2/FBLN1/TLN1/HIF1A/MTX1/HPS5/BLOC1S4/TMX1/STAT5B/ENTPD2/PRKCD/GUCA1B/EMILIN1/FGB",115
